locatie_code;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;grootheid_omschrijving;parameter_code;parameter_omschrijving;hoedanigheid_code;hoedanigheid_omschrijving;compartiment_code;compartiment_omschrijving;eenheid_code;eenheid_omschrijving;typering_code;typering_omschrijving;biotaxon_code;biotaxon_omschrijving;orgaan_code;orgaan_omschrijving;samengestelde_klasse_code;samengestelde_klasse_omschrijving;bemonsterings_soort_code;bemonsterings_apparaat_code;meetapparaat_code;waardebepalings_techniek_code;waardebepalings_methode_code;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C1yttC4yEtr;methyl-tertiair-butylether;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-31;10:30:00;0;2025007258#510TA100'T0001674636#008;2025-03-31 10:30:00.0;0.02;<;+.200E-01;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C1yttC4yEtr;methyl-tertiair-butylether;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-04-28;10:04:00;0;2025008445#510TA100'T0001681275#008;2025-04-28 10:04:00.0;0.03;;+.300E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C1yttC4yEtr;methyl-tertiair-butylether;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-06-23;10:16:00;0;2025010234#510TA100'T0001694787#008;2025-06-23 10:16:00.0;0.09;;0.0900;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C1yttC4yEtr;methyl-tertiair-butylether;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-08-18;10:17:00;0;2025011720#510TA100'T0001708609#008;2025-08-18 10:17:00.0;0.23;;0.230;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C1yttC4yEtr;methyl-tertiair-butylether;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-09-15;10:13:00;0;2025012272#510TA100'T0001714872#008;2025-09-15 10:13:00.0;0.02;;0.0200;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C1yttC4yEtr;methyl-tertiair-butylether;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-10-13;10:09:00;0;2025012803#510TA100'T0001719768#008;2025-10-13 10:09:00.0;0.03;<;0.0300;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-01-06;11:01:00;0;2025000345#510TA100'T0001631289#008;2025-01-06 11:01:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-02-03;11:18:00;0;2025002358#510TA100'T0001649966#008;2025-02-03 11:18:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-03;11:50:00;0;2025006751#510TA100'T0001669592#008;2025-03-03 11:50:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-31;10:30:00;0;2025007258#510TA100'T0001674636#008;2025-03-31 10:30:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-04-28;10:04:00;0;2025008445#510TA100'T0001681275#008;2025-04-28 10:04:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-06-23;10:16:00;0;2025010234#510TA100'T0001694787#008;2025-06-23 10:16:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-08-18;10:17:00;0;2025011720#510TA100'T0001708609#008;2025-08-18 10:17:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-09-15;10:13:00;0;2025012272#510TA100'T0001714872#008;2025-09-15 10:13:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yBen;ethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-10-13;10:09:00;0;2025012803#510TA100'T0001719768#008;2025-10-13 10:09:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-03-03;11:50:00;0;2025006751#510LC320'T0001669596#009;2025-03-03 11:50:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-04-28;10:04:00;0;2025008445#510LC320'T0001681279#009;2025-04-28 10:04:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yazfs;ethylazinfos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-03-03;11:50:00;0;2025006751#510LC320'T0001669596#009;2025-03-03 11:50:00.0;4.0E-4;<;0.000400;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;C2yazfs;ethylazinfos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-04-28;10:04:00;0;2025008445#510LC320'T0001681279#009;2025-04-28 10:04:00.0;4.0E-4;<;0.000400;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-01-06;11:01:00;0;2025000345#510TA100'T0001631289#008;2025-01-06 11:01:00.0;0.5;<;+.500E+00;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-02-03;11:18:00;0;2025002358#510TA100'T0001649966#008;2025-02-03 11:18:00.0;0.5;<;+.500E+00;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-03;11:50:00;0;2025006751#510TA100'T0001669592#008;2025-03-03 11:50:00.0;0.5;<;+.500E+00;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-31;10:30:00;0;2025007258#510TA100'T0001674636#008;2025-03-31 10:30:00.0;0.5;<;+.500E+00;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-04-28;10:04:00;0;2025008445#510TA100'T0001681275#008;2025-04-28 10:04:00.0;0.5;<;+.500E+00;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-06-23;10:16:00;0;2025010234#510TA100'T0001694787#008;2025-06-23 10:16:00.0;0.5;<;0.500;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-08-18;10:17:00;0;2025011720#510TA100'T0001708609#008;2025-08-18 10:17:00.0;5.0;<;5.00;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-09-15;10:13:00;0;2025012272#510TA100'T0001714872#008;2025-09-15 10:13:00.0;0.5;<;0.500;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CFK113;1,1,2-trichloor-1,2,2-trifluorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-10-13;10:09:00;0;2025012803#510TA100'T0001719768#008;2025-10-13 10:09:00.0;0.5;<;0.500;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CHLFa;chlorofyl-a;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;MB;34;8000;UV/VIS;other:N6520;2025-01-06;11:01:00;0;2025000362#110OM018'T0001631664#005;2025-01-06 11:01:00.0;2.0;<;+.200E+01;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CHLFa;chlorofyl-a;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;MB;34;8000;UV/VIS;other:N6520;2025-02-03;11:18:00;0;2025002368#110OM018'T0001650198#005;2025-02-03 11:18:00.0;4.4;;+.440E+01;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CHLFa;chlorofyl-a;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;MB;34;8000;UV/VIS;other:N6520;2025-03-03;11:50:00;0;2025006761#110OM018'T0001669821#005;2025-03-03 11:50:00.0;13.0;;+.130E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CHLFa;chlorofyl-a;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;MB;34;8000;UV/VIS;other:N6520;2025-03-31;10:30:00;0;2025007268#110OM018'T0001674872#006;2025-03-31 10:30:00.0;15.0;;+.150E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;CHLFa;chlorofyl-a;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;MB;34;8000;UV/VIS;other:N6520;2025-04-28;10:04:00;0;2025008455#110OM018'T0001681503#006;2025-04-28 10:04:00.0;2.0;<;+.200E+01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Ca;calcium;NVT;NVT;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;ICP-MS;other:I17294_2;2025-01-06;11:01:00;0;2025000345#410TA100'T0001631284#005;2025-01-06 11:01:00.0;66.0;;+.660E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Ca;calcium;NVT;NVT;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;ICP-MS;other:I17294_2;2025-02-03;11:18:00;0;2025002358#410TA100'T0001649961#005;2025-02-03 11:18:00.0;68.0;;+.680E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Ca;calcium;NVT;NVT;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;ICP-MS;other:I17294_2;2025-03-03;11:50:00;0;2025006751#410TA100'T0001669587#005;2025-03-03 11:50:00.0;75.0;;+.750E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Ca;calcium;NVT;NVT;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;ICP-MS;other:I17294_2;2025-03-31;10:30:00;0;2025007258#410TA100'T0001674631#005;2025-03-31 10:30:00.0;65.0;;+.650E+02;Ongecontroleerd;90;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Ca;calcium;NVT;NVT;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;ICP-MS;other:I17294_2;2025-04-28;10:04:00;0;2025008445#410TA100'T0001681270#005;2025-04-28 10:04:00.0;63.0;;+.630E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Chr;chryseen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-06;11:01:00;0;2025000345#510LC820'T0001631290#011;2025-01-06 11:01:00.0;0.002;<;+.2E-02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Chr;chryseen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-03;11:50:00;0;2025006751#510LC820'T0001669593#011;2025-03-03 11:50:00.0;0.002;<;+.2E-02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Chr;chryseen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-31;10:30:00;0;2025007258#510LC820'T0001674637#011;2025-03-31 10:30:00.0;0.002;<;+.2E-02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Cl;chloride;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-01-06;11:01:00;0;2025000345#110TA400'T0001631283#002;2025-01-06 11:01:00.0;72.0;;+.720E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Cl;chloride;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-02-03;11:18:00;0;2025002358#110TA400'T0001649960#002;2025-02-03 11:18:00.0;66.0;;+.660E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Cl;chloride;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-03-03;11:50:00;0;2025006751#110TA400'T0001669586#002;2025-03-03 11:50:00.0;66.0;;+.660E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Cl;chloride;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-03-31;10:30:00;0;2025007258#110TA400'T0001674630#002;2025-03-31 10:30:00.0;64.0;;+.640E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Cl;chloride;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-04-28;10:04:00;0;2025008445#110TA400'T0001681269#003;2025-04-28 10:04:00.0;67.0;;+.670E+02;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;Cl;chloride;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-09-15;10:13:00;0;2025012272#110TA400'T0001714866#003;2025-09-15 10:13:00.0;86.0;;86.0;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-01-06;11:01:00;0;2025000345#510TA100'T0001631289#008;2025-01-06 11:01:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-02-03;11:18:00;0;2025002358#510TA100'T0001649966#008;2025-02-03 11:18:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-03;11:50:00;0;2025006751#510TA100'T0001669592#008;2025-03-03 11:50:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-31;10:30:00;0;2025007258#510TA100'T0001674636#008;2025-03-31 10:30:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-04-28;10:04:00;0;2025008445#510TA100'T0001681275#008;2025-04-28 10:04:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-06-23;10:16:00;0;2025010234#510TA100'T0001694787#008;2025-06-23 10:16:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-08-18;10:17:00;0;2025011720#510TA100'T0001708609#008;2025-08-18 10:17:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-09-15;10:13:00;0;2025012272#510TA100'T0001714872#008;2025-09-15 10:13:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClBen;chloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-10-13;10:09:00;0;2025012803#510TA100'T0001719768#008;2025-10-13 10:09:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClC2e;chlooretheen (vinylchloride);NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-01-06;11:01:00;0;2025000345#510TA100'T0001631289#008;2025-01-06 11:01:00.0;0.03;<;+.300E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClC2e;chlooretheen (vinylchloride);NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-02-03;11:18:00;0;2025002358#510TA100'T0001649966#008;2025-02-03 11:18:00.0;0.03;<;+.300E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClC2e;chlooretheen (vinylchloride);NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-03;11:50:00;0;2025006751#510TA100'T0001669592#008;2025-03-03 11:50:00.0;0.03;<;+.300E-01;Ongecontroleerd;00;NVT;Niet van toepassing
eemmeerdijk.km23;52.278751;5.355114;CONCTTE;(massa)Concentratie;ClC2e;chlooretheen (vinylchloride);NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-31;10:30:00;0;2025007258#510TA100'T0001674636#008;2025-03-31 10:30:00.0;0.03;<;+.300E-01;Ongecontroleerd;00;NVT;Niet van toepassing
